id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,delta_points
43814,108,Hong Kong,HKG,15,6070,0,AFC,1995-02-20,-6055
43919,109,Suriname,SUR,14,6070,0,CONCACAF,1995-02-20,-6056
44036,110,Moldova,MDA,14,6070,0,UEFA,1995-02-20,-6056
43859,111,Gambia,GAM,14,6070,0,CAF,1995-02-20,-6056
43898,112,Bermuda,BER,14,6070,0,CONCACAF,1995-02-20,-6056
43838,113,Syria,SYR,13,6070,0,AFC,1995-02-20,-6057
44004,113,Turkmenistan,TKM,13,6070,0,AFC,1995-02-20,-6057
43865,115,Liberia,LBR,13,6070,0,CAF,1995-02-20,-6057
43815,116,India,IND,13,6070,0,AFC,1995-02-20,-6057
43896,117,Barbados,BRB,12,6070,0,CONCACAF,1995-02-20,-6058
43820,118,Jordan,JOR,12,6070,0,AFC,1995-02-20,-6058
43943,119,Estonia,EST,12,6070,0,UEFA,1995-02-20,-6058
43977,120,Fiji,FIJ,12,6070,0,OFC,1995-02-20,-6058
43931,121,Venezuela,VEN,12,6070,0,CONMEBOL,1995-02-20,-6058
43874,122,Namibia,NAM,12,6070,0,CAF,1995-02-20,-6058
43937,123,Belarus,BLR,11,6070,0,UEFA,1995-02-20,-6059
43862,124,Guinea-Bissau,GNB,11,6070,0,CAF,1995-02-20,-6059
43829,125,Myanmar,MYA,11,6070,0,AFC,1995-02-20,-6059
43918,126,St. Vincent and the Grenadines,VIN,11,6070,0,CONCACAF,1995-02-20,-6059
43958,127,Luxembourg,LUX,11,6070,0,UEFA,1995-02-20,-6059
43885,128,Eswatini,SWZ,11,6070,0,CAF,1995-02-20,-6059
43915,129,Puerto Rico,PUR,11,6070,0,CONCACAF,1995-02-20,-6059
43848,130,Burundi,BDI,10,6070,0,CAF,1995-02-20,-6060
43917,131,St. Lucia,LCA,10,6070,0,CONCACAF,1995-02-20,-6060
43825,132,Lebanon,LBN,9,6070,0,AFC,1995-02-20,-6061
43809,133,Bangladesh,BAN,9,6070,0,AFC,1995-02-20,-6061
43908,134,Haiti,HAI,9,6070,0,CONCACAF,1995-02-20,-6061
43966,135,San Marino,SMR,9,6070,0,UEFA,1995-02-20,-6061
43944,136,Faroe Islands,FRO,8,6070,0,UEFA,1995-02-20,-6062
43864,137,Lesotho,LES,8,6070,0,CAF,1995-02-20,-6062
43816,138,Indonesia,IDN,8,6070,0,AFC,1995-02-20,-6062
43871,139,Mauritius,MRI,8,6070,0,CAF,1995-02-20,-6062
43914,140,Panama,PAN,7,6070,0,CONCACAF,1995-02-20,-6063
1882218,141,Antigua and Barbuda,ATG,7,6070,0,CONCACAF,1995-02-20,-6063
43830,142,Nepal,NEP,7,6070,0,AFC,1995-02-20,-6063
43837,143,Sri Lanka,SRI,7,6070,0,AFC,1995-02-20,-6063
43933,144,Armenia,ARM,6,6070,0,UEFA,1995-02-20,-6064
43905,145,Grenada,GRN,6,6070,0,CONCACAF,1995-02-20,-6064
43846,146,Botswana,BOT,6,6070,0,CAF,1995-02-20,-6064
43845,147,Benin,BEN,6,6070,0,CAF,1995-02-20,-6064
43994,148,Azerbaijan,AZE,5,6070,0,UEFA,1995-02-20,-6065
43981,149,Tahiti,TAH,4,6070,0,OFC,1995-02-20,-6066
43900,150,Cayman Islands,CAY,4,6070,0,CONCACAF,1995-02-20,-6066
43841,151,Vietnam,VIE,4,6070,0,AFC,1995-02-20,-6066
43906,152,Guatemala,GUA,4,6070,0,CONCACAF,1995-02-20,-6066
43916,154,St. Kitts and Nevis,SKN,4,6070,0,CONCACAF,1995-02-20,-6066
43907,155,Guyana,GUY,4,6070,0,CONCACAF,1995-02-20,-6066
44027,156,Kazakhstan,KAZ,4,6070,0,UEFA,1995-02-20,-6066
43956,157,Liechtenstein,LIE,3,6070,0,UEFA,1995-02-20,-6067
44003,158,Tajikistan,TJK,3,6070,0,AFC,1995-02-20,-6067
43832,159,Pakistan,PAK,3,6070,0,AFC,1995-02-20,-6067
43882,160,Somalia,SOM,3,6070,0,CAF,1995-02-20,-6067
43903,161,Dominican Republic,DOM,2,6070,0,CONCACAF,1995-02-20,-6068
43824,162,Laos,LAO,2,6070,0,AFC,1995-02-20,-6068
43850,163,Cape Verde Islands,CPV,2,6070,0,CAF,1995-02-20,-6068
43828,163,Maldives,MDV,2,6070,0,AFC,1995-02-20,-6068
43980,165,Solomon Islands,SOL,2,6070,0,OFC,1995-02-20,-6068
43997,166,Dominica,DMA,1,6070,0,CONCACAF,1995-02-20,-6069
43810,167,Brunei Darussalam,BRU,1,6070,0,AFC,1995-02-20,-6069
43999,168,Kyrgyz Republic,KGZ,1,6070,0,AFC,1995-02-20,-6069
43866,169,Libya,LBY,1,6070,0,CAF,1995-02-20,-6069
43913,170,Nicaragua,NCA,1,6070,0,CONCACAF,1995-02-20,-6069
43880,171,Seychelles,SEY,1,6070,0,CAF,1995-02-20,-6069
43996,172,Djibouti,DJI,0,6070,0,CAF,1995-02-20,-6070
43813,173,Chinese Taipei,TPE,0,6070,0,AFC,1995-02-20,-6070
43833,174,Philippines,PHI,0,6070,0,AFC,1995-02-20,-6070
43982,175,Vanuatu,VAN,0,6070,0,OFC,1995-02-20,-6070
43894,176,Aruba,ARU,0,6070,0,CONCACAF,1995-02-20,-6070
43851,177,Central African Republic,CTA,0,6070,0,CAF,1995-02-20,-6070
43852,178,Chad,CHA,0,6070,0,CAF,1995-02-20,-6070
43826,178,Macau,MAC,0,6070,0,AFC,1995-02-20,-6070
43924,1,Brazil,BRA,67,6070,0,CONMEBOL,1994-12-20,-6003
43969,2,Spain,ESP,62,6070,0,UEFA,1994-12-20,-6008
43970,3,Sweden,SWE,61,6070,0,UEFA,1994-12-20,-6009
43954,4,Italy,ITA,61,6070,0,UEFA,1994-12-20,-6009
43948,5,Germany,GER,61,6070,0,UEFA,1994-12-20,-6009
43960,6,Netherlands,NED,60,6070,0,UEFA,1994-12-20,-6010
43971,7,Switzerland,SUI,58,6070,0,UEFA,1994-12-20,-6012
43961,8,Norway,NOR,58,6070,0,UEFA,1994-12-20,-6012
43953,9,Republic of Ireland,IRL,58,6070,0,UEFA,1994-12-20,-6012
43922,10,Argentina,ARG,57,6070,0,CONMEBOL,1994-12-20,-6013
43964,11,Romania,ROU,57,6070,0,UEFA,1994-12-20,-6013
43876,12,Nigeria,NGA,54,6070,0,CAF,1994-12-20,-6016
43965,13,Russia,RUS,54,6070,0,UEFA,1994-12-20,-6016
43941,14,Denmark,DEN,54,6070,0,UEFA,1994-12-20,-6016
43911,15,Mexico,MEX,54,6070,0,CONCACAF,1994-12-20,-6016
43936,16,Bulgaria,BUL,54,6070,0,UEFA,1994-12-20,-6016
43926,17,Colombia,COL,53,6070,0,CONMEBOL,1994-12-20,-6017
43942,18,England,ENG,52,6070,0,UEFA,1994-12-20,-6018
43946,19,France,FRA,52,6070,0,UEFA,1994-12-20,-6018
43963,20,Portugal,POR,51,6070,0,UEFA,1994-12-20,-6019
43891,21,Zambia,ZAM,49,6070,0,CAF,1994-12-20,-6021
43855,22,Egypt,EGY,48,6070,0,CAF,1994-12-20,-6022
43921,23,USA,USA,48,6070,0,CONCACAF,1994-12-20,-6022
43935,24,Belgium,BEL,47,6070,0,UEFA,1994-12-20,-6023
43854,25,Côte d'Ivoire,CIV,47,6070,0,CAF,1994-12-20,-6023
43860,26,Ghana,GHA,47,6070,0,CAF,1994-12-20,-6023
43835,27,Saudi Arabia,KSA,45,6070,0,AFC,1994-12-20,-6025
43949,28,Greece,GRE,45,6070,0,UEFA,1994-12-20,-6025
43962,29,Poland,POL,44,6070,0,UEFA,1994-12-20,-6026
43888,30,Tunisia,TUN,44,6070,0,CAF,1994-12-20,-6026
43849,31,Cameroon,CMR,44,6070,0,CAF,1994-12-20,-6026
43967,32,Scotland,SCO,43,6070,0,UEFA,1994-12-20,-6027
43872,33,Morocco,MAR,43,6070,0,CAF,1994-12-20,-6027
43995,34,Czech Republic,CZE,41,6070,0,UEFA,1994-12-20,-6029
43822,35,Korea Republic,KOR,41,6070,0,AFC,1994-12-20,-6029
43819,36,Japan,JPN,40,6070,0,AFC,1994-12-20,-6030
43930,37,Uruguay,URU,39,6070,0,CONMEBOL,1994-12-20,-6031
43945,38,Finland,FIN,39,6070,0,UEFA,1994-12-20,-6031
43951,39,Iceland,ISL,39,6070,0,UEFA,1994-12-20,-6031
43812,40,China PR,CHN,38,6070,0,AFC,1994-12-20,-6032
43974,41,Wales,WAL,38,6070,0,UEFA,1994-12-20,-6032
43984,42,Israel,ISR,37,6070,0,UEFA,1994-12-20,-6033
44002,43,Slovakia,SVK,37,6070,0,UEFA,1994-12-20,-6033
43923,44,Bolivia,BOL,37,6070,0,CONMEBOL,1994-12-20,-6033
43952,45,Northern Ireland,NIR,37,6070,0,UEFA,1994-12-20,-6033
43840,46,United Arab Emirates,UAE,37,6070,0,AFC,1994-12-20,-6033
43925,47,Chile,CHI,36,6070,0,CONMEBOL,1994-12-20,-6034
43972,48,Turkey,TUR,36,6070,0,UEFA,1994-12-20,-6034
43934,49,Austria,AUT,36,6070,0,UEFA,1994-12-20,-6034
43879,50,Senegal,SEN,35,6070,0,CAF,1994-12-20,-6035
43892,51,Zimbabwe,ZIM,35,6070,0,CAF,1994-12-20,-6035
43869,52,Mali,MLI,35,6070,0,CAF,1994-12-20,-6035
43909,53,Honduras,HON,34,6070,0,CONCACAF,1994-12-20,-6036
43823,54,Kuwait,KUW,33,6070,0,AFC,1994-12-20,-6037
43927,55,Ecuador,ECU,32,6070,0,CONMEBOL,1994-12-20,-6038
43883,56,South Africa,RSA,32,6070,0,CAF,1994-12-20,-6038
43843,57,Algeria,ALG,32,6070,0,CAF,1994-12-20,-6038
43976,58,Australia,AUS,32,6070,0,AFC,1994-12-20,-6038
43957,59,Lithuania,LTU,31,6070,0,UEFA,1994-12-20,-6039
43834,60,Qatar,QAT,31,6070,0,AFC,1994-12-20,-6039
43950,61,Hungary,HUN,31,6070,0,UEFA,1994-12-20,-6039
43938,62,Croatia,CRO,30,6070,0,UEFA,1994-12-20,-6040
43899,63,Canada,CAN,30,6070,0,CONCACAF,1994-12-20,-6040
43858,64,Gabon,GAB,28,6070,0,CAF,1994-12-20,-6042
43901,65,Costa Rica,CRC,28,6070,0,CONCACAF,1994-12-20,-6042
43861,66,Guinea,GUI,27,6070,0,CAF,1994-12-20,-6043
43939,67,Cyprus,CYP,27,6070,0,UEFA,1994-12-20,-6043
43890,68,Zaire,ZAI,27,6070,0,CAF,1994-12-20,-6043
43955,69,Latvia,LVA,26,6070,0,UEFA,1994-12-20,-6044
43875,70,Niger,NIG,26,6070,0,CAF,1994-12-20,-6044
43831,71,Oman,OMA,26,6070,0,AFC,1994-12-20,-6044
43929,72,Peru,PER,26,6070,0,CONMEBOL,1994-12-20,-6044
43808,73,Bahrain,BHR,26,6070,0,AFC,1994-12-20,-6044
43886,74,Tanzania,TAN,25,6070,0,CAF,1994-12-20,-6045
43817,75,IR Iran,IRN,25,6070,0,AFC,1994-12-20,-6045
43881,76,Sierra Leone,SLE,24,6070,0,CAF,1994-12-20,-6046
43973,77,Ukraine,UKR,24,6070,0,UEFA,1994-12-20,-6046
43959,78,Malta,MLT,24,6070,0,UEFA,1994-12-20,-6046
44005,78,Uzbekistan,UZB,24,6070,0,AFC,1994-12-20,-6046
43904,80,El Salvador,SLV,23,6070,0,CONCACAF,1994-12-20,-6047
43968,81,Slovenia,SVN,23,6070,0,UEFA,1994-12-20,-6047
43868,82,Malawi,MWI,23,6070,0,CAF,1994-12-20,-6047
43863,83,Kenya,KEN,22,6070,0,CAF,1994-12-20,-6048
43821,84,Korea DPR,PRK,22,6070,0,AFC,1994-12-20,-6048
43839,85,Thailand,THA,21,6070,0,AFC,1994-12-20,-6049
43887,86,Togo,TOG,21,6070,0,CAF,1994-12-20,-6049
43928,87,Paraguay,PAR,20,6070,0,CONMEBOL,1994-12-20,-6050
43818,88,Iraq,IRQ,20,6070,0,AFC,1994-12-20,-6050
43827,89,Malaysia,MAS,19,6070,0,AFC,1994-12-20,-6051
44000,90,FYR Macedonia,MKD,19,6070,0,UEFA,1994-12-20,-6051
43920,91,Trinidad and Tobago,TRI,19,6070,0,CONCACAF,1994-12-20,-6051
43947,92,Georgia,GEO,18,6070,0,UEFA,1994-12-20,-6052
43889,93,Uganda,UGA,18,6070,0,CAF,1994-12-20,-6052
43873,94,Mozambique,MOZ,18,6070,0,CAF,1994-12-20,-6052
43836,95,Singapore,SIN,18,6070,0,AFC,1994-12-20,-6052
43910,96,Jamaica,JAM,18,6070,0,CONCACAF,1994-12-20,-6052
43847,97,Burkina Faso,BFA,16,6070,0,CAF,1994-12-20,-6054
43814,98,Hong Kong,HKG,15,6070,0,AFC,1994-12-20,-6055
43978,99,New Zealand,NZL,15,6070,0,OFC,1994-12-20,-6055
43932,100,Albania,ALB,15,6070,0,UEFA,1994-12-20,-6055
43975,101,Yugoslavia,YUG,15,6070,0,UEFA,1994-12-20,-6055
43898,102,Bermuda,BER,14,6070,0,CONCACAF,1994-12-20,-6056
43842,103,Yemen,YEM,14,6070,0,AFC,1994-12-20,-6056
43919,104,Suriname,SUR,14,6070,0,CONCACAF,1994-12-20,-6056
43838,105,Syria,SYR,14,6070,0,AFC,1994-12-20,-6056
43844,106,Angola,ANG,14,6070,0,CAF,1994-12-20,-6056
43896,107,Barbados,BRB,14,6070,0,CONCACAF,1994-12-20,-6056
44004,108,Turkmenistan,TKM,13,6070,0,AFC,1994-12-20,-6057
43815,109,India,IND,13,6070,0,AFC,1994-12-20,-6057
43931,110,Venezuela,VEN,13,6070,0,CONMEBOL,1994-12-20,-6057
43867,111,Madagascar,MAD,12,6070,0,CAF,1994-12-20,-6058
43915,112,Puerto Rico,PUR,12,6070,0,CONCACAF,1994-12-20,-6058
43820,113,Jordan,JOR,12,6070,0,AFC,1994-12-20,-6058
43853,114,Congo,CGO,12,6070,0,CAF,1994-12-20,-6058
43857,115,Ethiopia,ETH,12,6070,0,CAF,1994-12-20,-6058
43884,116,Sudan,SDN,12,6070,0,CAF,1994-12-20,-6058
43859,117,Gambia,GAM,12,6070,0,CAF,1994-12-20,-6058
44036,118,Moldova,MDA,12,6070,0,UEFA,1994-12-20,-6058
43943,119,Estonia,EST,12,6070,0,UEFA,1994-12-20,-6058
43977,120,Fiji,FIJ,12,6070,0,OFC,1994-12-20,-6058
43937,121,Belarus,BLR,11,6070,0,UEFA,1994-12-20,-6059
43862,122,Guinea-Bissau,GNB,11,6070,0,CAF,1994-12-20,-6059
43874,123,Namibia,NAM,11,6070,0,CAF,1994-12-20,-6059
43829,124,Myanmar,MYA,11,6070,0,AFC,1994-12-20,-6059
43885,125,Eswatini,SWZ,11,6070,0,CAF,1994-12-20,-6059
43848,126,Burundi,BDI,11,6070,0,CAF,1994-12-20,-6059
43865,127,Liberia,LBR,10,6070,0,CAF,1994-12-20,-6060
43958,128,Luxembourg,LUX,10,6070,0,UEFA,1994-12-20,-6060
43825,129,Lebanon,LBN,10,6070,0,AFC,1994-12-20,-6060
43809,130,Bangladesh,BAN,9,6070,0,AFC,1994-12-20,-6061
43966,131,San Marino,SMR,9,6070,0,UEFA,1994-12-20,-6061
43908,132,Haiti,HAI,9,6070,0,CONCACAF,1994-12-20,-6061
43944,133,Faroe Islands,FRO,8,6070,0,UEFA,1994-12-20,-6062
43816,134,Indonesia,IDN,8,6070,0,AFC,1994-12-20,-6062
43864,135,Lesotho,LES,8,6070,0,CAF,1994-12-20,-6062
1882218,136,Antigua and Barbuda,ATG,7,6070,0,CONCACAF,1994-12-20,-6063
43870,137,Mauritania,MTN,7,6070,0,CAF,1994-12-20,-6063
43830,138,Nepal,NEP,7,6070,0,AFC,1994-12-20,-6063
43837,139,Sri Lanka,SRI,7,6070,0,AFC,1994-12-20,-6063
43914,140,Panama,PAN,6,6070,0,CONCACAF,1994-12-20,-6064
43933,141,Armenia,ARM,6,6070,0,UEFA,1994-12-20,-6064
43905,142,Grenada,GRN,6,6070,0,CONCACAF,1994-12-20,-6064
43845,143,Benin,BEN,6,6070,0,CAF,1994-12-20,-6064
43918,144,St. Vincent and the Grenadines,VIN,6,6070,0,CONCACAF,1994-12-20,-6064
43846,145,Botswana,BOT,5,6070,0,CAF,1994-12-20,-6065
43871,146,Mauritius,MRI,5,6070,0,CAF,1994-12-20,-6065
43994,147,Azerbaijan,AZE,5,6070,0,UEFA,1994-12-20,-6065
43981,148,Tahiti,TAH,4,6070,0,OFC,1994-12-20,-6066
43906,149,Guatemala,GUA,4,6070,0,CONCACAF,1994-12-20,-6066
43900,150,Cayman Islands,CAY,4,6070,0,CONCACAF,1994-12-20,-6066
43841,151,Vietnam,VIE,4,6070,0,AFC,1994-12-20,-6066
44027,153,Kazakhstan,KAZ,4,6070,0,UEFA,1994-12-20,-6066
43907,154,Guyana,GUY,4,6070,0,CONCACAF,1994-12-20,-6066
44003,155,Tajikistan,TJK,4,6070,0,AFC,1994-12-20,-6066
43956,156,Liechtenstein,LIE,3,6070,0,UEFA,1994-12-20,-6067
43917,157,St. Lucia,LCA,3,6070,0,CONCACAF,1994-12-20,-6067
43832,158,Pakistan,PAK,3,6070,0,AFC,1994-12-20,-6067
43882,159,Somalia,SOM,3,6070,0,CAF,1994-12-20,-6067
43824,160,Laos,LAO,2,6070,0,AFC,1994-12-20,-6068
43850,161,Cape Verde Islands,CPV,2,6070,0,CAF,1994-12-20,-6068
43828,162,Maldives,MDV,2,6070,0,AFC,1994-12-20,-6068
43980,163,Solomon Islands,SOL,2,6070,0,OFC,1994-12-20,-6068
43903,164,Dominican Republic,DOM,1,6070,0,CONCACAF,1994-12-20,-6069
43810,165,Brunei Darussalam,BRU,1,6070,0,AFC,1994-12-20,-6069
43999,166,Kyrgyz Republic,KGZ,1,6070,0,AFC,1994-12-20,-6069
43866,167,Libya,LBY,1,6070,0,CAF,1994-12-20,-6069
43913,168,Nicaragua,NCA,1,6070,0,CONCACAF,1994-12-20,-6069
43996,169,Djibouti,DJI,0,6070,0,CAF,1994-12-20,-6070
43813,170,Chinese Taipei,TPE,0,6070,0,AFC,1994-12-20,-6070
43833,171,Philippines,PHI,0,6070,0,AFC,1994-12-20,-6070
43982,172,Vanuatu,VAN,0,6070,0,OFC,1994-12-20,-6070
43894,173,Aruba,ARU,0,6070,0,CONCACAF,1994-12-20,-6070
43851,174,Central African Republic,CTA,0,6070,0,CAF,1994-12-20,-6070
43902,175,Cuba,CUB,0,6070,0,CONCACAF,1994-12-20,-6070
43856,175,Equatorial Guinea,EQG,0,6070,0,CAF,1994-12-20,-6070
43916,175,St. Kitts and Nevis,SKN,0,6070,0,CONCACAF,1994-12-20,-6070
43826,175,Macau,MAC,0,6070,0,AFC,1994-12-20,-6070
43880,175,Seychelles,SEY,0,6070,0,CAF,1994-12-20,-6070
43852,175,Chad,CHA,0,6070,0,CAF,1994-12-20,-6070
43924,1,Brazil,BRA,67,6060,0,CONMEBOL,1994-11-22,-5993
43970,2,Sweden,SWE,62,6060,0,UEFA,1994-11-22,-5998
43954,3,Italy,ITA,61,6060,0,UEFA,1994-11-22,-5999
43948,4,Germany,GER,61,6060,0,UEFA,1994-11-22,-5999
43969,5,Spain,ESP,61,6060,0,UEFA,1994-11-22,-5999
43960,6,Netherlands,NED,60,6060,0,UEFA,1994-11-22,-6000
43971,7,Switzerland,SUI,58,6060,0,UEFA,1994-11-22,-6002
43953,8,Republic of Ireland,IRL,58,6060,0,UEFA,1994-11-22,-6002
43922,9,Argentina,ARG,58,6060,0,CONMEBOL,1994-11-22,-6002
43961,10,Norway,NOR,57,6060,0,UEFA,1994-11-22,-6003
43964,11,Romania,ROU,57,6060,0,UEFA,1994-11-22,-6003
43876,12,Nigeria,NGA,54,6060,0,CAF,1994-11-22,-6006
43965,12,Russia,RUS,54,6060,0,UEFA,1994-11-22,-6006
43941,14,Denmark,DEN,54,6060,0,UEFA,1994-11-22,-6006
43926,15,Colombia,COL,53,6060,0,CONMEBOL,1994-11-22,-6007
43942,16,England,ENG,53,6060,0,UEFA,1994-11-22,-6007
43936,17,Bulgaria,BUL,52,6060,0,UEFA,1994-11-22,-6008
43946,18,France,FRA,52,6060,0,UEFA,1994-11-22,-6008
43911,19,Mexico,MEX,52,6060,0,CONCACAF,1994-11-22,-6008
43891,20,Zambia,ZAM,50,6060,0,CAF,1994-11-22,-6010
43963,21,Portugal,POR,48,6060,0,UEFA,1994-11-22,-6012
43935,22,Belgium,BEL,48,6060,0,UEFA,1994-11-22,-6012
43855,23,Egypt,EGY,48,6060,0,CAF,1994-11-22,-6012
43921,24,USA,USA,48,6060,0,CONCACAF,1994-11-22,-6012
43854,25,Côte d'Ivoire,CIV,46,6060,0,CAF,1994-11-22,-6014
43860,26,Ghana,GHA,46,6060,0,CAF,1994-11-22,-6014
43835,27,Saudi Arabia,KSA,45,6060,0,AFC,1994-11-22,-6015
43849,28,Cameroon,CMR,44,6060,0,CAF,1994-11-22,-6016
43888,29,Tunisia,TUN,44,6060,0,CAF,1994-11-22,-6016
43967,30,Scotland,SCO,43,6060,0,UEFA,1994-11-22,-6017
43872,31,Morocco,MAR,43,6060,0,CAF,1994-11-22,-6017
43949,32,Greece,GRE,43,6060,0,UEFA,1994-11-22,-6017
43962,33,Poland,POL,42,6060,0,UEFA,1994-11-22,-6018
43995,34,Czech Republic,CZE,41,6060,0,UEFA,1994-11-22,-6019
43822,35,Korea Republic,KOR,41,6060,0,AFC,1994-11-22,-6019
43819,36,Japan,JPN,40,6060,0,AFC,1994-11-22,-6020
43930,37,Uruguay,URU,39,6060,0,CONMEBOL,1994-11-22,-6021
43951,38,Iceland,ISL,39,6060,0,UEFA,1994-11-22,-6021
43812,39,China PR,CHN,38,6060,0,AFC,1994-11-22,-6022
43974,40,Wales,WAL,38,6060,0,UEFA,1994-11-22,-6022
43945,41,Finland,FIN,37,6060,0,UEFA,1994-11-22,-6023
44002,42,Slovakia,SVK,37,6060,0,UEFA,1994-11-22,-6023
43923,43,Bolivia,BOL,37,6060,0,CONMEBOL,1994-11-22,-6023
43952,44,Northern Ireland,NIR,37,6060,0,UEFA,1994-11-22,-6023
43925,45,Chile,CHI,36,6060,0,CONMEBOL,1994-11-22,-6024
43934,46,Austria,AUT,36,6060,0,UEFA,1994-11-22,-6024
43840,47,United Arab Emirates,UAE,36,6060,0,AFC,1994-11-22,-6024
43972,48,Turkey,TUR,35,6060,0,UEFA,1994-11-22,-6025
43892,49,Zimbabwe,ZIM,35,6060,0,CAF,1994-11-22,-6025
43984,50,Israel,ISR,35,6060,0,UEFA,1994-11-22,-6025
43879,51,Senegal,SEN,34,6060,0,CAF,1994-11-22,-6026
43869,52,Mali,MLI,34,6060,0,CAF,1994-11-22,-6026
43823,53,Kuwait,KUW,33,6060,0,AFC,1994-11-22,-6027
43909,54,Honduras,HON,32,6060,0,CONCACAF,1994-11-22,-6028
43843,55,Algeria,ALG,32,6060,0,CAF,1994-11-22,-6028
43976,56,Australia,AUS,32,6060,0,AFC,1994-11-22,-6028
43927,57,Ecuador,ECU,32,6060,0,CONMEBOL,1994-11-22,-6028
43957,58,Lithuania,LTU,31,6060,0,UEFA,1994-11-22,-6029
43950,59,Hungary,HUN,31,6060,0,UEFA,1994-11-22,-6029
43834,60,Qatar,QAT,31,6060,0,AFC,1994-11-22,-6029
43938,61,Croatia,CRO,30,6060,0,UEFA,1994-11-22,-6030
43899,62,Canada,CAN,30,6060,0,CONCACAF,1994-11-22,-6030
43901,63,Costa Rica,CRC,28,6060,0,CONCACAF,1994-11-22,-6032
43883,64,South Africa,RSA,28,6060,0,CAF,1994-11-22,-6032
43861,65,Guinea,GUI,27,6060,0,CAF,1994-11-22,-6033
43890,66,Zaire,ZAI,27,6060,0,CAF,1994-11-22,-6033
43955,67,Latvia,LVA,26,6060,0,UEFA,1994-11-22,-6034
43875,68,Niger,NIG,26,6060,0,CAF,1994-11-22,-6034
43939,69,Cyprus,CYP,26,6060,0,UEFA,1994-11-22,-6034
43881,70,Sierra Leone,SLE,26,6060,0,CAF,1994-11-22,-6034
43808,71,Bahrain,BHR,26,6060,0,AFC,1994-11-22,-6034
43831,72,Oman,OMA,25,6060,0,AFC,1994-11-22,-6035
43817,73,IR Iran,IRN,25,6060,0,AFC,1994-11-22,-6035
43858,74,Gabon,GAB,25,6060,0,CAF,1994-11-22,-6035
43929,75,Peru,PER,24,6060,0,CONMEBOL,1994-11-22,-6036
43973,76,Ukraine,UKR,24,6060,0,UEFA,1994-11-22,-6036
44005,77,Uzbekistan,UZB,24,6060,0,AFC,1994-11-22,-6036
43959,78,Malta,MLT,23,6060,0,UEFA,1994-11-22,-6037
43904,79,El Salvador,SLV,23,6060,0,CONCACAF,1994-11-22,-6037
43968,80,Slovenia,SVN,23,6060,0,UEFA,1994-11-22,-6037
43868,81,Malawi,MWI,23,6060,0,CAF,1994-11-22,-6037
43821,82,Korea DPR,PRK,22,6060,0,AFC,1994-11-22,-6038
43839,83,Thailand,THA,21,6060,0,AFC,1994-11-22,-6039
43928,84,Paraguay,PAR,20,6060,0,CONMEBOL,1994-11-22,-6040
43886,85,Tanzania,TAN,20,6060,0,CAF,1994-11-22,-6040
43818,86,Iraq,IRQ,20,6060,0,AFC,1994-11-22,-6040
43827,87,Malaysia,MAS,19,6060,0,AFC,1994-11-22,-6041
43887,88,Togo,TOG,18,6060,0,CAF,1994-11-22,-6042
43873,89,Mozambique,MOZ,18,6060,0,CAF,1994-11-22,-6042
43863,90,Kenya,KEN,18,6060,0,CAF,1994-11-22,-6042
43836,91,Singapore,SIN,18,6060,0,AFC,1994-11-22,-6042
43910,92,Jamaica,JAM,18,6060,0,CONCACAF,1994-11-22,-6042
43947,93,Georgia,GEO,17,6060,0,UEFA,1994-11-22,-6043
43920,94,Trinidad and Tobago,TRI,17,6060,0,CONCACAF,1994-11-22,-6043
43847,95,Burkina Faso,BFA,16,6060,0,CAF,1994-11-22,-6044
43975,96,Yugoslavia,YUG,16,6060,0,UEFA,1994-11-22,-6044
43889,97,Uganda,UGA,16,6060,0,CAF,1994-11-22,-6044
43814,98,Hong Kong,HKG,15,6060,0,AFC,1994-11-22,-6045
44000,99,FYR Macedonia,MKD,15,6060,0,UEFA,1994-11-22,-6045
43978,100,New Zealand,NZL,15,6060,0,OFC,1994-11-22,-6045
43898,101,Bermuda,BER,15,6060,0,CONCACAF,1994-11-22,-6045
43919,102,Suriname,SUR,14,6060,0,CONCACAF,1994-11-22,-6046
43842,103,Yemen,YEM,14,6060,0,AFC,1994-11-22,-6046
43838,104,Syria,SYR,14,6060,0,AFC,1994-11-22,-6046
43844,105,Angola,ANG,14,6060,0,CAF,1994-11-22,-6046
43859,106,Gambia,GAM,14,6060,0,CAF,1994-11-22,-6046
43896,107,Barbados,BRB,14,6060,0,CONCACAF,1994-11-22,-6046
43815,108,India,IND,14,6060,0,AFC,1994-11-22,-6046
43932,109,Albania,ALB,14,6060,0,UEFA,1994-11-22,-6046
44004,110,Turkmenistan,TKM,13,6060,0,AFC,1994-11-22,-6047
43931,111,Venezuela,VEN,13,6060,0,CONMEBOL,1994-11-22,-6047
43867,112,Madagascar,MAD,13,6060,0,CAF,1994-11-22,-6047
43915,113,Puerto Rico,PUR,12,6060,0,CONCACAF,1994-11-22,-6048
43820,114,Jordan,JOR,12,6060,0,AFC,1994-11-22,-6048
43853,115,Congo,CGO,12,6060,0,CAF,1994-11-22,-6048
43857,116,Ethiopia,ETH,12,6060,0,CAF,1994-11-22,-6048
43862,117,Guinea-Bissau,GNB,12,6060,0,CAF,1994-11-22,-6048
43884,118,Sudan,SDN,12,6060,0,CAF,1994-11-22,-6048
43943,119,Estonia,EST,12,6060,0,UEFA,1994-11-22,-6048
